-6580031,-6487556,-6493589,-6614829,-6594669,-6683937,-6603664,3682628,Happy
-6750410,-6649166,-6657754,-6661694,-6569374,-6681033,-6684661,3766848,Happy
-6854685,-6752545,-6761950,-6739600,-6520737,-6714267,-6757726,3812476,Happy
-6694200,-6600681,-6607634,-6698973,-6537952,-6717898,-6682493,3728338,Happy
-6564129,-6472649,-6478485,-6611421,-6585818,-6681095,-6595154,3665842,Happy
-6707939,-6607997,-6616148,-6639393,-6574045,-6671165,-6658276,3742561,Happy
-6845155,-6742336,-6751801,-6722759,-6519412,-6699649,-6744803,3798484,Happy
-6699373,-6604772,-6611987,-6688266,-6514915,-6698564,-6675190,3703899,Happy
-6521036,-6430557,-6436076,-6580754,-6555983,-6652089,-6559444,3605537,Happy
-6613580,-6515554,-6523001,-6573485,-6548986,-6622586,-6586054,3650058,Happy
-6797648,-6694102,-6703657,-6667926,-6495009,-6652019,-6695086,3748242,Happy
-6749119,-6651860,-6659996,-6698784,-6497073,-6692536,-6696462,3748152,Happy
-6589349,-6498084,-6504116,-6633194,-6559996,-6687064,-6613332,3688486,Happy
-6648838,-6551907,-6559206,-6622611,-6581138,-6670538,-6630156,3724399,Happy
-6838422,-6734920,-6744464,-6710938,-6533871,-6694974,-6738109,3811804,Happy
-6788896,-6690839,-6699183,-6728299,-6508374,-6714082,-6727644,3767334,Happy
-6583249,-6492545,-6498386,-6634123,-6549351,-6686416,-6610091,3658516,Happy
-6596752,-6501563,-6508236,-6595912,-6577381,-6657681,-6596976,3679818,Happy
-6805136,-6701900,-6711212,-6684207,-6538772,-6680128,-6712528,3790134,Happy
-6813661,-6713932,-6722732,-6729531,-6504269,-6708646,-6736299,3780063,Happy
-6621462,-6529899,-6536119,-6657017,-6542387,-6697145,-6635154,3686709,Happy
-6577791,-6484239,-6490529,-6598461,-6580925,-6664746,-6592398,3671026,Happy
-6759126,-6657017,-6665892,-6656496,-6543732,-6665916,-6681792,3754347,Happy
-6816526,-6715548,-6724605,-6716433,-6497346,-6693577,-6728994,3769319,Happy
-6621958,-6529751,-6536172,-6647362,-6517851,-6679616,-6626655,3659253,Happy
-6531444,-6439168,-6445079,-6569576,-6560377,-6641734,-6557866,3622384,Happy
-6695645,-6594700,-6603106,-6611517,-6534390,-6635139,-6633931,3701846,Happy
-6801611,-6699446,-6708749,-6686623,-6481028,-6663797,-6705307,3744585,Happy
-6650494,-6556710,-6563642,-6651350,-6495719,-6669808,-6636109,3669994,Happy
-6518736,-6427364,-6433089,-6566622,-6545157,-6636374,-6550177,3609528,Happy
-6652606,-6552986,-6560958,-6588404,-6533333,-6622840,-6606424,3677434,Happy
-6819911,-6716427,-6726081,-6688334,-6485388,-6663482,-6713484,3772175,Happy
-6726666,-6630882,-6638579,-6697374,-6499830,-6697166,-6688824,3740984,Happy
-6558794,-6467840,-6473632,-6609772,-6554731,-6670617,-6589421,3655838,Happy
-6649619,-6551527,-6559091,-6607788,-6558626,-6650139,-6619627,3701361,Happy
-6818377,-6715044,-6724562,-6691874,-6503682,-6672692,-6717127,3773188,Happy
-6742909,-6646032,-6653984,-6698510,-6492157,-6692674,-6693759,3731678,Happy
-6554395,-6463794,-6469521,-6608512,-6541852,-6666987,-6585534,3637401,Happy
-6581346,-6485324,-6492207,-6569425,-6550426,-6627182,-6573702,3638449,Happy
-6767739,-6664522,-6673844,-6646041,-6495087,-6639114,-6673041,3723844,Happy
-6759162,-6660344,-6668852,-6687864,-6475049,-6674029,-6691261,3731052,Happy
-6571790,-6480711,-6486732,-6616209,-6524690,-6664394,-6593729,3643044,Happy
-6545239,-6450801,-6457274,-6554888,-6545171,-6619611,-6552651,3614295,Happy
-6738776,-6635949,-6645094,-6624799,-6498339,-6626719,-6651794,3708068,Happy
-6762074,-6662130,-6670955,-6675526,-6461541,-6656580,-6683598,3713214,Happy
-6569218,-6477591,-6483836,-6604084,-6496157,-6644745,-6582456,3617407,Happy
-6535029,-6441301,-6447689,-6553507,-6540002,-6620129,-6548245,3622489,Happy
-6748892,-6646201,-6655358,-6637808,-6518749,-6643685,-6665602,3750784,Happy
-6833862,-6732173,-6741581,-6722439,-6484669,-6691596,-6737541,3793813,Happy
-6645321,-6552752,-6559408,-6663767,-6510779,-6687680,-6643627,3686546,Happy
-6554002,-6461678,-6467727,-6590184,-6560384,-6656788,-6577748,3653464,Happy
-6721166,-6620174,-6628717,-6636318,-6542812,-6656396,-6658156,3739506,Happy
-6839877,-6737356,-6746887,-6719761,-6495241,-6692062,-6739239,3793816,Happy
-6703318,-6609059,-6616292,-6696741,-6515662,-6708291,-6682535,3734076,Happy
-6553647,-6462601,-6468338,-6605548,-6565937,-6672226,-6586672,3650952,Happy
-6651722,-6552884,-6560636,-6599273,-6545700,-6637941,-6613621,3676098,Happy
-6798732,-6695844,-6705297,-6676642,-6485701,-6658244,-6699552,3741287,Happy
-6705145,-6609400,-6617076,-6676976,-6490304,-6681448,-6668744,3708793,Happy
-6552630,-6461527,-6467441,-6601301,-6548992,-6663545,-6581924,3648394,Happy
-6645527,-6547521,-6555123,-6604192,-6558144,-6648134,-6616172,3701733,Happy
-6842357,-6738512,-6748274,-6707832,-6513572,-6686230,-6735642,3809232,Happy
-6783708,-6686349,-6694589,-6731429,-6508780,-6719468,-6728238,3781073,Happy
-6600199,-6509296,-6515261,-6648721,-6563510,-6701559,-6626306,3695184,Happy
-6637199,-6541046,-6548117,-6622190,-6584017,-6675103,-6626486,3714099,Happy
-6836777,-6733245,-6742787,-6709782,-6538310,-6697634,-6737681,3815360,Happy
-6819356,-6720645,-6729239,-6748624,-6517244,-6730293,-6750801,3801008,Happy
-6610693,-6519842,-6525830,-6657939,-6557916,-6705882,-6633944,3687489,Happy
-6606973,-6512312,-6518955,-6612854,-6589781,-6675609,-6611530,3697468,Happy
-6820962,-6717774,-6727164,-6700958,-6555756,-6698671,-6729485,3817542,Happy
-6856809,-6756431,-6765524,-6763224,-6525219,-6737996,-6772591,3831556,Happy
-6664148,-6572384,-6578779,-6695671,-6562938,-6730396,-6673801,3732759,Happy
-6596056,-6503068,-6509243,-6623989,-6601310,-6691298,-6615169,3696174,Happy
-6778712,-6676823,-6685666,-6679732,-6568900,-6692060,-6704417,3786571,Happy
-6864710,-6763067,-6772417,-6755304,-6526617,-6729414,-6770735,3829348,Happy
-6699945,-6606949,-6613786,-6712245,-6556088,-6735675,-6694247,3752752,Happy
-6596801,-6504777,-6510797,-6636162,-6605879,-6703706,-6622737,3706326,Happy
-6751034,-6650437,-6658861,-6671527,-6585503,-6695367,-6692309,3779490,Happy
-6858450,-6756280,-6765637,-6743577,-6529833,-6719717,-6762052,3813011,Happy
-6691580,-6597870,-6604835,-6693404,-6531712,-6711284,-6677242,3710019,Happy
-6558936,-6467666,-6473468,-6608239,-6582246,-6678848,-6591042,3659769,Happy
-6698164,-6598705,-6606752,-6636289,-6580326,-6672820,-6653977,3744026,Happy
-6863695,-6760365,-6770042,-6734069,-6531114,-6710088,-6758836,3825761,Happy
-6742004,-6646569,-6654136,-6717502,-6525968,-6719743,-6707254,3746408,Happy
-6553530,-6463121,-6468725,-6612309,-6569843,-6678574,-6589712,3642838,Happy
-6624981,-6527686,-6534961,-6594904,-6570216,-6646832,-6604397,3675772,Happy
-6807548,-6704176,-6713634,-6680921,-6513817,-6667895,-6707745,3763424,Happy
-6761701,-6664146,-6672337,-6707342,-6503204,-6699437,-6705805,3749543,Happy
-6574280,-6483471,-6489339,-6624143,-6553634,-6679725,-6601773,3658809,Happy
-6597591,-6501818,-6508679,-6588471,-6570719,-6646734,-6591821,3667242,Happy
-6794817,-6691513,-6700917,-6671627,-6521767,-6664506,-6699440,3764681,Happy
-6794952,-6695796,-6704484,-6717992,-6498778,-6700532,-6722729,3770146,Happy
-6605697,-6514477,-6520614,-6647010,-6546178,-6691681,-6624582,3680166,Happy
-6572217,-6478074,-6484499,-6585306,-6572524,-6650262,-6581730,3654359,Happy
-6779220,-6676297,-6685487,-6663798,-6534734,-6665591,-6691586,3767852,Happy
-6819094,-6718642,-6727641,-6724772,-6499122,-6701325,-6734864,3781426,Happy
-6636149,-6544082,-6550523,-6663614,-6535784,-6697676,-6643041,3695454,Happy
-6576001,-6482894,-6489119,-6602036,-6580574,-6668286,-6593761,3675058,Happy
-6757766,-6655944,-6664752,-6659392,-6552073,-6671768,-6684053,3765446,Happy
-6853092,-6751194,-6760597,-6740154,-6510852,-6712418,-6756634,3814796,Happy
-6681996,-6588991,-6595812,-6693951,-6536066,-6715610,-6675658,3725377,Happy
-6565702,-6473930,-6479825,-6608774,-6582404,-6677559,-6594123,3667206,Happy
-6715058,-6614734,-6622990,-6639926,-6562759,-6666690,-6659812,3738040,Happy
-6834277,-6731801,-6741194,-6715423,-6507103,-6692279,-6735607,3784839,Happy
-6709614,-6615026,-6622342,-6698022,-6521594,-6709167,-6685472,3733731,Happy
-6569934,-6478642,-6484507,-6617667,-6577082,-6683229,-6599936,3673853,Happy
-6687782,-6588792,-6596697,-6632399,-6574172,-6669268,-6647779,3733539,Happy
-6838819,-6735766,-6745284,-6713999,-6517560,-6692761,-6737620,3793626,Happy
-6732735,-6636934,-6644591,-6703704,-6511327,-6705282,-6695004,3732636,Happy
-6564952,-6474100,-6479907,-6617074,-6563960,-6679654,-6596181,3659506,Happy
-6645241,-6547786,-6555156,-6612077,-6575448,-6660596,-6622121,3708063,Happy
-6839152,-6735522,-6745116,-6708291,-6527669,-6691123,-6736010,3807389,Happy
-6789598,-6691933,-6700191,-6733032,-6515226,-6721042,-6731446,3780767,Happy
-6598900,-6508058,-6513967,-6647999,-6565221,-6700923,-6625176,3687964,Happy
-6621826,-6526181,-6533041,-6614229,-6587319,-6671404,-6616749,3700759,Happy
-6808029,-6704958,-6714245,-6688340,-6536909,-6682357,-6715157,3782566,Happy
-6803822,-6704726,-6713368,-6728344,-6508011,-6711285,-6732611,3775603,Happy
-6594108,-6503218,-6509200,-6640275,-6544139,-6687627,-6616376,3659227,Happy
-6554606,-6460819,-6467109,-6573052,-6569002,-6642136,-6568332,3633293,Happy
-6758607,-6655881,-6664973,-6646492,-6530034,-6652865,-6674191,3745260,Happy
-6820046,-6719223,-6728341,-6720539,-6497185,-6696697,-6732646,3782004,Happy
-6609301,-6517697,-6523969,-6642949,-6522496,-6678849,-6620355,3653701,Happy
-6519923,-6427477,-6433423,-6556144,-6554761,-6629359,-6545347,3602625,Happy
-6704571,-6602983,-6611648,-6610622,-6524922,-6629521,-6635162,3702412,Happy
-6806811,-6704795,-6714157,-6692407,-6479816,-6668061,-6710298,3756234,Happy
-6672689,-6578886,-6585980,-6672820,-6513084,-6691038,-6658181,3714824,Happy
-6570738,-6478611,-6484704,-6607799,-6571300,-6671524,-6594305,3677419,Happy
-6727187,-6626643,-6635040,-6648257,-6561483,-6671174,-6668829,3760876,Happy
-6865435,-6762503,-6772159,-6739570,-6515158,-6710243,-6761220,3826549,Happy
-6730567,-6635936,-6643324,-6717792,-6526762,-6724111,-6704564,3754786,Happy
-6568197,-6477351,-6483084,-6621648,-6576403,-6687160,-6601556,3668516,Happy
-6680885,-6582147,-6589940,-6629344,-6573661,-6668780,-6643825,3728953,Happy
-6853121,-6749726,-6759366,-6723754,-6523536,-6701617,-6749067,3814666,Happy
-6765109,-6668813,-6676683,-6728350,-6522124,-6725102,-6721529,3771385,Happy
-6591817,-6500972,-6506839,-6642957,-6576779,-6702102,-6621564,3691854,Happy
-6661661,-6564487,-6571842,-6632259,-6590259,-6680777,-6640901,3731681,Happy
-6850052,-6746581,-6756144,-6721912,-6540916,-6705899,-6748948,3821838,Happy
-6801992,-6704206,-6712496,-6744215,-6524087,-6731916,-6742937,3792034,Happy
-6607792,-6516982,-6522901,-6657405,-6571872,-6710136,-6634209,3695912,Happy
-6627287,-6531775,-6538627,-6621922,-6596071,-6680649,-6623979,3711136,Happy
-6825207,-6722008,-6731352,-6704121,-6551431,-6698133,-6731702,3808064,Happy
-6815957,-6716832,-6725446,-6739861,-6517977,-6722133,-6744226,3786817,Happy
-6617249,-6526042,-6532148,-6658759,-6555453,-6703784,-6635932,3686628,Happy
-6587165,-6493255,-6499654,-6603244,-6589520,-6669852,-6598939,3678566,Happy
-6789402,-6686737,-6695847,-6677824,-6555027,-6682955,-6705234,3787453,Happy
-6852407,-6751376,-6760581,-6750414,-6520157,-6724667,-6762988,3820293,Happy
-6664116,-6571909,-6578436,-6689024,-6551631,-6719672,-6668382,3721402,Happy
-6582894,-6490274,-6496367,-6615712,-6594918,-6683911,-6605133,3685168,Happy
-6762008,-6660481,-6669195,-6668933,-6570260,-6685529,-6692783,3778955,Happy
-6860327,-6758353,-6767738,-6747017,-6523786,-6720633,-6764098,3820026,Happy
-6679421,-6586376,-6593171,-6691389,-6536765,-6713307,-6672851,3711189,Happy
-6534317,-6443236,-6448867,-6587849,-6575015,-6661859,-6570220,3624920,Happy
-6676073,-6576168,-6584224,-6608326,-6554357,-6643288,-6627429,3697710,Happy
-6823654,-6720737,-6730244,-6699762,-6502406,-6678069,-6722533,3773039,Happy
-6691309,-6596560,-6603857,-6677742,-6506489,-6688073,-6665676,3700451,Happy
-6533599,-6442667,-6448362,-6586384,-6555712,-6654458,-6567119,3625498,Happy
-6651329,-6552601,-6560329,-6600249,-6557673,-6642046,-6615316,3697949,Happy
-6842137,-6738341,-6748084,-6707310,-6512658,-6684394,-6734701,3805170,Happy
-6763732,-6667085,-6675086,-6721651,-6512432,-6714759,-6716019,3766498,Happy
-6574671,-6483976,-6489794,-6627817,-6562618,-6686140,-6605339,3667589,Happy
-6644060,-6546986,-6554289,-6616606,-6579216,-6666350,-6624834,3715005,Happy
-6847492,-6743772,-6753399,-6716036,-6535645,-6699189,-6744297,3823217,Happy
-6808370,-6710271,-6718671,-6745882,-6519656,-6730126,-6745589,3796889,Happy
-6596914,-6506319,-6512156,-6649123,-6561625,-6700975,-6624557,3677549,Happy
-6594974,-6500023,-6506642,-6597759,-6581061,-6660339,-6597536,3671910,Happy
-6793361,-6690299,-6699567,-6674932,-6534585,-6673021,-6702489,3771404,Happy
-6813901,-6714145,-6722984,-6729090,-6505899,-6709417,-6736341,3784811,Happy
-6627064,-6535482,-6541748,-6662271,-6548652,-6702752,-6640776,3697904,Happy
-6595254,-6501364,-6507790,-6610786,-6588899,-6674961,-6606159,3692974,Happy
-6798189,-6695560,-6704686,-6687182,-6559501,-6691159,-6714264,3803388,Happy
-6858166,-6757076,-6766276,-6755473,-6521206,-6728362,-6768014,3824946,Happy
-6676137,-6583714,-6590306,-6697624,-6552036,-6725656,-6677538,3733137,Happy
-6591377,-6498894,-6504968,-6625362,-6598489,-6692549,-6614071,3697489,Happy
-6770798,-6669374,-6678066,-6679034,-6578234,-6696027,-6702589,3795173,Happy
-6882479,-6780185,-6789686,-6764484,-6534499,-6735989,-6782917,3848504,Happy
-6712388,-6619031,-6625936,-6718694,-6549959,-6735981,-6701167,3749192,Happy
-6574351,-6483022,-6488770,-6623409,-6594906,-6693416,-6606439,3678291,Happy
-6730353,-6630272,-6638486,-6659447,-6588139,-6690257,-6678977,3773186,Happy
-6882525,-6779377,-6789033,-6754882,-6540436,-6728842,-6778147,3848192,Happy
-6757424,-6662359,-6669846,-6738451,-6546099,-6743150,-6726974,3779456,Happy
-6725029,-6634831,-6642392,-6735782,-6575416,-6751955,-6714706,3787953,Happy
-6637697,-6548319,-6555037,-6674430,-6630683,-6733141,-6657461,3756639,Happy
-6773251,-6676376,-6685106,-6701177,-6607641,-6719010,-6715574,3800754,Happy
-6806699,-6709364,-6718639,-6714804,-6526719,-6696479,-6724256,3740844,Happy
-6644324,-6553983,-6561389,-6654107,-6520300,-6677110,-6634494,3651486,Happy
-6521402,-6433202,-6439544,-6575766,-6567145,-6647772,-6554959,3608726,Happy
-6638748,-6543051,-6551327,-6586816,-6552621,-6626299,-6599294,3662548,Happy
-6776925,-6677743,-6687599,-6660109,-6490904,-6641826,-6679744,3714373,Happy
-6654132,-6562179,-6570222,-6637404,-6480759,-6644548,-6623977,3639226,Happy
-6502668,-6414616,-6421038,-6556057,-6529847,-6620814,-6533264,3583168,Happy
-6633094,-6537824,-6546102,-6587678,-6550951,-6628501,-6598349,3690505,Happy
-6803594,-6703756,-6713816,-6678404,-6502510,-6656044,-6700961,3758991,Happy
-6718155,-6624559,-6633141,-6676001,-6482586,-6666430,-6667902,3694799,Happy
-6532251,-6444544,-6451012,-6587649,-6527976,-6642304,-6560967,3605452,Happy
-6571457,-6478639,-6486099,-6562137,-6545724,-6616514,-6562502,3631108,Happy
-6749496,-6650037,-6659728,-6633545,-6492446,-6624750,-6656541,3704434,Happy
-6730117,-6634759,-6643770,-6662962,-6463461,-6646694,-6662799,3689216,Happy
-6556447,-6468046,-6474787,-6598846,-6511299,-6642250,-6573799,3620388,Happy
-6553010,-6461463,-6468550,-6561629,-6545507,-6620018,-6556142,3629079,Happy
-6743814,-6644513,-6654037,-6632892,-6505772,-6630297,-6656088,3720369,Happy
-6773603,-6676802,-6686208,-6685486,-6470081,-6659904,-6691164,3726537,Happy
-6594031,-6505054,-6512071,-6625282,-6506844,-6656974,-6600874,3644358,Happy
-6556222,-6465761,-6472626,-6579600,-6555654,-6640023,-6568706,3648954,Happy
-6735774,-6637334,-6646542,-6639474,-6529086,-6646081,-6660059,3735074,Happy
-6800309,-6702427,-6712047,-6698186,-6481092,-6669484,-6708755,3747194,Happy
-6636112,-6546161,-6553476,-6651262,-6505682,-6671584,-6629587,3670481,Happy
-6546464,-6457298,-6463841,-6587172,-6558724,-6650079,-6569944,3641917,Happy
-6691443,-6594382,-6603113,-6617578,-6538062,-6639002,-6633737,3704918,Happy
-6808279,-6709334,-6719218,-6692774,-6486342,-6665077,-6709135,3753366,Happy
-6675997,-6584746,-6592581,-6670136,-6500821,-6678394,-6653116,3693086,Happy
-6549167,-6460682,-6467169,-6597312,-6557361,-6658478,-6576292,3646579,Happy
-6703401,-6606909,-6615513,-6638585,-6566391,-6666142,-6653222,3754884,Happy
-6892943,-6792525,-6802897,-6756474,-6533789,-6720898,-6779551,3868653,Happy
-6791686,-6698909,-6707373,-6760444,-6542576,-6748584,-6747853,3811246,Happy
-6634895,-6546665,-6553277,-6683668,-6603183,-6734117,-6658970,3748568,Happy
-6732965,-6638267,-6646388,-6695002,-6625176,-6730532,-6701586,3816250,Happy
-6938197,-6837667,-6847961,-6803285,-6590602,-6773214,-6827684,3933405,Happy
-6871921,-6777797,-6786633,-6820966,-6582758,-6800041,-6813461,3884329,Happy
-6681954,-6594088,-6600664,-6733804,-6633832,-6779897,-6706202,3790873,Happy
-6727664,-6634713,-6642273,-6715797,-6663951,-6763980,-6715656,3831932,Happy
-6922481,-6822662,-6832526,-6800996,-6623990,-6784997,-6824528,3925771,Happy
-6919334,-6823441,-6832723,-6843570,-6603185,-6817722,-6844279,3924145,Happy
-6739452,-6651019,-6657912,-6779877,-6654448,-6815733,-6753544,3845156,Happy
-6720946,-6629684,-6636795,-6732935,-6691099,-6788937,-6725540,3840934,Happy
-6926067,-6826605,-6836292,-6812353,-6660858,-6806626,-6836064,3953205,Happy
-6981284,-6883867,-6893602,-6883499,-6634986,-6850341,-6891097,3986201,Happy
-6799877,-6710784,-6717996,-6827948,-6675614,-6852429,-6802889,3897043,Happy
-6733920,-6643969,-6650799,-6764042,-6721236,-6823763,-6750360,3869937,Happy
-6910694,-6812466,-6821690,-6817491,-6696293,-6825248,-6837390,3956835,Happy
-6990867,-6892734,-6902542,-6884599,-6651600,-6853517,-6896376,3984001,Happy
-6802014,-6712506,-6719810,-6822519,-6666711,-6842701,-6798786,3868157,Happy
-6676781,-6588337,-6594690,-6728151,-6705881,-6797461,-6708306,3800861,Happy
-6839991,-6742861,-6751616,-6765747,-6690503,-6791316,-6783306,3896584,Happy
-6986462,-6887024,-6897100,-6863191,-6648031,-6833101,-6882326,3978095,Happy
-6836276,-6745194,-6753027,-6831572,-6655001,-6838424,-6813889,3885745,Happy
-6693824,-6605622,-6612036,-6746003,-6705616,-6809201,-6723864,3825147,Happy
-6827982,-6732113,-6740495,-6772982,-6710486,-6805801,-6785481,3910654,Happy
-6977009,-6877461,-6887402,-6854457,-6657144,-6828623,-6874947,3966695,Happy
-6867466,-6774893,-6783131,-6840699,-6648137,-6837397,-6828520,3897845,Happy
-6702689,-6614761,-6621160,-6756848,-6699954,-6814834,-6732009,3828594,Happy
-6796975,-6702540,-6710471,-6763792,-6719257,-6806834,-6770654,3898981,Happy
-7003429,-6902978,-6913151,-6870137,-6680774,-6845678,-6895678,4015926,Happy
-6949677,-6855351,-6864211,-6895633,-6670044,-6875954,-6889889,3977509,Happy
-6721957,-6634726,-6641006,-6782968,-6704728,-6834463,-6753279,3833498,Happy
-6745497,-6653222,-6660449,-6744720,-6724518,-6801787,-6742687,3853423,Happy
-6929082,-6829712,-6839320,-6815224,-6674287,-6808656,-6838554,3933571,Happy
-6925016,-6829243,-6838369,-6851387,-6641849,-6832221,-6853325,3926028,Happy
-6756916,-6668222,-6675116,-6793864,-6689608,-6832794,-6769686,3865473,Happy
-6754711,-6663301,-6670457,-6764367,-6735632,-6820607,-6758049,3887569,Happy
-6935418,-6836487,-6845952,-6829336,-6699300,-6827392,-6851426,3964834,Happy
-6966643,-6869659,-6879096,-6875551,-6654842,-6848767,-6882441,3961891,Happy
-6789226,-6700136,-6707203,-6817577,-6687182,-6846116,-6793474,3879524,Happy
-6729126,-6639221,-6645979,-6759917,-6735486,-6822358,-6746661,3866043,Happy
-6904939,-6806845,-6816004,-6813897,-6712025,-6824842,-6833891,3953476,Happy
-6992747,-6894434,-6904272,-6883819,-6664474,-6853852,-6897054,3985910,Happy
-6829306,-6739190,-6746701,-6840326,-6683971,-6856672,-6819271,3902257,Happy
-6715607,-6626949,-6633422,-6762703,-6733799,-6826776,-6743131,3852180,Happy
-6862747,-6765948,-6774651,-6792927,-6719939,-6817597,-6808525,3927774,Happy
-7005200,-6905783,-6915883,-6882414,-6672456,-6852866,-6901456,4001219,Happy
-6882397,-6790762,-6798817,-6869507,-6684744,-6871811,-6853740,3942466,Happy
-6715387,-6627634,-6633937,-6773567,-6731942,-6835460,-6748632,3848082,Happy
-6813199,-6718121,-6726259,-6770691,-6725591,-6809586,-6779641,3891466,Happy
-6967921,-6868468,-6878392,-6847620,-6667519,-6826943,-6868470,3955813,Happy
-6872528,-6779741,-6788060,-6842116,-6656839,-6839549,-6831584,3901482,Happy
-6705198,-6617402,-6623819,-6760019,-6707982,-6817962,-6734831,3829781,Happy
-6772511,-6678790,-6686531,-6749349,-6721266,-6797143,-6753419,3868466,Happy
-6947837,-6848179,-6858070,-6826975,-6666996,-6811669,-6850044,3942965,Happy
-6900702,-6806241,-6815077,-6845868,-6644911,-6832502,-6841902,3913334,Happy
-6726595,-6638477,-6645114,-6774176,-6695442,-6822171,-6748682,3843251,Happy
-6755138,-6662728,-6670124,-6750795,-6726347,-6804152,-6749135,3870864,Happy
-6940274,-6840817,-6850552,-6824625,-6680944,-6815762,-6848000,3951513,Happy
-6945172,-6849057,-6858353,-6866196,-6649512,-6843330,-6869157,3950294,Happy
-6779165,-6690371,-6697336,-6813765,-6698958,-6848391,-6789347,3890220,Happy
-6744076,-6653335,-6660279,-6763076,-6737824,-6821311,-6753652,3872646,Happy
-6900384,-6802083,-6811316,-6804662,-6691547,-6809408,-6824481,3919986,Happy
-6926667,-6829834,-6839170,-6839122,-6636473,-6818059,-6846106,3907166,Happy
-6755968,-6666751,-6673789,-6782966,-6664006,-6814066,-6760040,3833734,Happy
-6695787,-6606016,-6612661,-6728359,-6713588,-6793004,-6715112,3825184,Happy
-6860727,-6762958,-6771959,-6774542,-6687800,-6789776,-6793954,3900453,Happy
-6947901,-6849628,-6859379,-6839799,-6634780,-6813136,-6853776,3927901,Happy
-6780495,-6690371,-6697791,-6791684,-6646835,-6810065,-6771281,3836018,Happy
-6672659,-6583887,-6590351,-6718494,-6697838,-6783883,-6699949,3799988,Happy
-6805698,-6709356,-6717852,-6742139,-6682842,-6770337,-6756661,3857636,Happy
-6921516,-6822617,-6832402,-6806703,-6620158,-6783654,-6824640,3891907,Happy
-6807924,-6716097,-6724098,-6792716,-6625146,-6798499,-6778844,3845444,Happy
-6670119,-6581897,-6588349,-6720914,-6682386,-6781344,-6698718,3794669,Happy
-6769946,-6674895,-6683019,-6726560,-6683664,-6764416,-6736029,3842620,Happy
-6927516,-6827901,-6837851,-6804787,-6626729,-6783069,-6826626,3907305,Happy
-6849331,-6756032,-6764512,-6811893,-6619629,-6804968,-6803134,3870472,Happy
-6667419,-6579708,-6586062,-6723834,-6668585,-6779926,-6697748,3779604,Happy
-6729770,-6636188,-6643866,-6709051,-6683609,-6757808,-6712699,3818448,Happy
-6912652,-6812917,-6822811,-6790617,-6632286,-6775419,-6814508,3901234,Happy
-6874607,-6779832,-6788746,-6814972,-6610101,-6799372,-6812431,3878409,Happy
-6704570,-6616264,-6622981,-6749295,-6662979,-6794275,-6724166,3814105,Happy
-6726371,-6634094,-6641486,-6724473,-6697186,-6777317,-6721901,3837778,Happy
-6902107,-6802879,-6812557,-6790176,-6650073,-6782931,-6812781,3905439,Happy
-6905758,-6809656,-6818943,-6827190,-6613329,-6804998,-6830256,3897076,Happy
-6729138,-6640468,-6647417,-6765954,-6655787,-6802077,-6740984,3822847,Happy
-6701248,-6610447,-6617454,-6719974,-6698573,-6779648,-6710998,3822483,Happy
-6880141,-6781498,-6790908,-6779409,-6663676,-6782724,-6800954,3901478,Happy
-6914781,-6817673,-6827183,-6822698,-6612345,-6797994,-6830640,3891727,Happy
-6735927,-6646692,-6653837,-6762419,-6636821,-6790949,-6738977,3804403,Happy
-6649631,-6560366,-6566932,-6689838,-6679727,-6756907,-6674235,3765566,Happy
-6807330,-6709864,-6718770,-6726421,-6651139,-6746056,-6745063,3836087,Happy
-6903460,-6805059,-6814841,-6794149,-6596791,-6769204,-6809175,3871781,Happy
-6745995,-6655611,-6663142,-6753510,-6609059,-6770720,-6734220,3789868,Happy
-6625484,-6536937,-6543344,-6674336,-6657854,-6740711,-6654894,3740008,Happy
-6783752,-6686940,-6695626,-6713909,-6653521,-6741087,-6730697,3839058,Happy
-6940771,-6841059,-6851224,-6813441,-6609431,-6782822,-6834634,3921855,Happy
-6821007,-6728964,-6737092,-6801622,-6615866,-6800628,-6787827,3858624,Happy
-6674636,-6586402,-6592869,-6724906,-6673145,-6781855,-6702071,3799738,Happy
-6766267,-6671472,-6679526,-6726361,-6677226,-6763673,-6734645,3840726,Happy
-6919880,-6820368,-6830271,-6798549,-6618715,-6777146,-6820292,3898043,Happy
-6839734,-6746403,-6754867,-6801567,-6606677,-6794245,-6793207,3853855,Happy
-6666006,-6578114,-6584562,-6719396,-6657689,-6774196,-6694233,3777219,Happy
-6727197,-6633698,-6641370,-6707171,-6677506,-6755730,-6710733,3819053,Happy
-6920754,-6820818,-6830786,-6795697,-6631785,-6779020,-6820709,3914944,Happy
-6909891,-6814422,-6823601,-6839557,-6617982,-6817906,-6839875,3923144,Happy
-6738731,-6650382,-6657186,-6780967,-6675470,-6819993,-6755646,3853631,Happy
-6722696,-6631087,-6638237,-6729322,-6700634,-6783895,-6724113,3832338,Happy
-6931757,-6832050,-6841857,-6812709,-6664397,-6803693,-6837858,3949728,Happy
-6957888,-6861310,-6870791,-6871089,-6637942,-6842334,-6876167,3961878,Happy
-6743611,-6655501,-6662238,-6787186,-6669325,-6822205,-6759677,3832356,Happy
-6683264,-6593143,-6599831,-6711904,-6699138,-6777253,-6700687,3797721,Happy
-6884091,-6785262,-6794662,-6780904,-6669663,-6787070,-6804437,3911878,Happy
-6950242,-6852526,-6862196,-6848588,-6628409,-6820200,-6859770,3937473,Happy
